@relation Data

@attribute index numeric
@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute class {1  2  3  4}

@data
11871,0.498904,1.465604,9.678967,3
11872,0.468993,1.460818,9.640682,3
11873,0.501296,1.451247,9.671789,3
11874,0.515653,1.414158,9.742377,3
11875,0.461815,1.409373,9.767502,3
11876,0.459422,1.422533,9.762716,3
11877,0.490529,1.429712,9.773484,3
11878,0.527617,1.442872,9.753145,3
11879,0.509671,1.452443,9.714860,3
11880,0.525225,1.422533,9.713663,3
11881,0.524028,1.422533,9.710074,3
11882,0.503689,1.427319,9.775877,3
11883,0.447458,1.442872,9.822537,3
11884,0.464208,1.453640,9.759128,3
11885,0.488136,1.434497,9.717253,3
11886,0.497707,1.440479,9.708878,3
11887,0.478565,1.410569,9.725628,3
11888,0.473779,1.410569,9.719646,3
11889,0.461815,1.396212,9.751948,3
11890,0.485743,1.412962,9.806984,3
11891,0.500100,1.433301,9.798609,3
11892,0.500100,1.423729,9.755538,3
11893,0.492921,1.430908,9.722038,3
11894,0.502493,1.415355,9.696914,3
11895,0.514457,1.427319,9.736395,3
11896,0.483350,1.429712,9.756734,3
11897,0.510868,1.428515,9.785448,3
11898,0.504886,1.416551,9.751948,3
11899,0.500100,1.395016,9.742377,3
11900,0.458226,1.390230,9.830912,3
11901,0.474975,1.421337,9.773484,3
11902,0.500100,1.424926,9.678967,3
11903,0.525225,1.423729,9.726824,3
11904,0.506082,1.445265,9.743574,3
11905,0.489332,1.434497,9.754341,3
11906,0.484547,1.406980,9.732806,3
11907,0.458226,1.421337,9.732806,3
11908,0.480957,1.428515,9.751948,3
11909,0.478565,1.444068,9.750752,3
11910,0.540778,1.418944,9.744770,3
11911,0.528814,1.421337,9.765109,3
11912,0.466600,1.412962,9.731609,3
11913,0.483350,1.417747,9.698111,3
11914,0.515653,1.452443,9.713663,3
11915,0.514457,1.471586,9.757931,3
11916,0.506082,1.467997,9.784252,3
11917,0.498904,1.426122,9.762716,3
11918,0.460618,1.393819,9.737592,3
11919,0.507278,1.390230,9.742377,3
11920,0.506082,1.409373,9.717253,3
11921,0.525225,1.412962,9.744770,3
11922,0.501296,1.436890,9.737592,3
11923,0.483350,1.444068,9.724431,3
11924,0.506082,1.430908,9.713663,3
11925,0.498904,1.433301,9.736395,3
11926,0.484547,1.444068,9.845269,3
11927,0.463011,1.439283,9.822537,3
11928,0.492921,1.436890,9.728021,3
11929,0.524028,1.418944,9.655040,3
11930,0.531207,1.439283,9.695718,3
11931,0.502493,1.432104,9.729217,3
11932,0.483350,1.428515,9.762716,3
11933,0.471386,1.404587,9.806984,3
11934,0.519243,1.400998,9.781859,3
11935,0.534796,1.393819,9.724431,3
11936,0.532403,1.397408,9.704092,3
11937,0.514457,1.411765,9.744770,3
11938,0.476172,1.442872,9.767502,3
11939,0.476172,1.439283,9.738789,3
11940,0.490529,1.417747,9.723235,3
11941,0.497707,1.420140,9.708878,3
11942,0.508475,1.417747,9.736395,3
11943,0.514457,1.412962,9.759128,3
11944,0.497707,1.424926,9.759128,3
11945,0.494118,1.417747,9.759128,3
11946,0.470190,1.420140,9.781859,3
11947,0.496511,1.415355,9.767502,3
11948,0.504886,1.428515,9.730413,3
11949,0.535992,1.392623,9.735199,3
11950,0.518046,1.397408,9.748360,3
11951,0.496511,1.408176,9.779466,3
11952,0.477368,1.410569,9.743574,3
11953,0.503689,1.395016,9.738789,3
11954,0.549153,1.384248,9.767502,3
11955,0.530010,1.396212,9.762716,3
11956,0.484547,1.418944,9.766306,3
11957,0.492921,1.432104,9.720842,3
11958,0.497707,1.440479,9.695718,3
11959,0.512064,1.426122,9.719646,3
11960,0.512064,1.397408,9.734002,3
11961,0.482154,1.373480,9.742377,3
11962,0.543171,1.360320,9.756734,3
11963,0.534796,1.363909,9.755538,3
11964,0.526421,1.356730,9.742377,3
11965,0.541974,1.392623,9.774680,3
11966,0.501296,1.393819,9.774680,3
11967,0.520439,1.403391,9.775877,3
11968,0.553938,1.408176,9.784252,3
11969,0.524028,1.399801,9.765109,3
11970,0.532403,1.395016,9.731609,3
11971,0.553938,1.399801,9.738789,3
11972,0.544367,1.387837,9.767502,3
11973,0.515653,1.399801,9.730413,3
11974,0.513260,1.393819,9.712467,3
11975,0.492921,1.379462,9.761520,3
11976,0.484547,1.367498,9.784252,3
11977,0.513260,1.369891,9.736395,3
11978,0.531207,1.368695,9.732806,3
11979,0.535992,1.360320,9.725628,3
11980,0.520439,1.354338,9.710074,3
11981,0.557528,1.393819,9.705289,3
11982,0.540778,1.397408,9.729217,3
11983,0.540778,1.391426,9.748360,3
11984,0.544367,1.342373,9.772287,3
11985,0.563510,1.356730,9.779466,3
11986,0.550349,1.344766,9.793823,3
11987,0.561117,1.360320,9.806984,3
11988,0.543171,1.369891,9.804591,3
11989,0.555135,1.354338,9.777073,3
11990,0.547956,1.353141,9.772287,3
11991,0.512064,1.342373,9.759128,3
11992,0.509671,1.342373,9.716056,3
11993,0.521635,1.330409,9.751948,3
11994,0.520439,1.328017,9.751948,3
11995,0.527617,1.353141,9.759128,3
11996,0.495314,1.380659,9.766306,3
11997,0.485743,1.383052,9.735199,3
11998,0.539581,1.367498,9.704092,3
11999,0.551546,1.367498,9.729217,3
12000,0.573081,1.335195,9.698111,3
12001,0.585045,1.320838,9.773484,3
12002,0.576670,1.310070,9.786645,3
12003,0.574277,1.302892,9.827323,3
12004,0.541974,1.336391,9.806984,3
12005,0.515653,1.371087,9.760324,3
12006,0.500100,1.363909,9.739985,3
12007,0.498904,1.357927,9.754341,3
12008,0.483350,1.357927,9.744770,3
12009,0.471386,1.351945,9.747163,3
12010,0.473779,1.339981,9.751948,3
12011,0.522832,1.338784,9.762716,3
12012,0.547956,1.353141,9.760324,3
12013,0.525225,1.353141,9.767502,3
12014,0.525225,1.345963,9.744770,3
12015,0.515653,1.330409,9.756734,3
12016,0.514457,1.329213,9.751948,3
12017,0.537189,1.335195,9.726824,3
12018,0.534796,1.336391,9.771091,3
12019,0.556331,1.339981,9.763913,3
12020,0.545564,1.320838,9.761520,3
12021,0.502493,1.339981,9.769895,3
12022,0.518046,1.344766,9.713663,3
12023,0.496511,1.347159,9.745967,3
12024,0.502493,1.347159,9.774680,3
12025,0.498904,1.345963,9.750752,3
12026,0.512064,1.339981,9.750752,3
12027,0.522832,1.339981,9.749556,3
12028,0.545564,1.335195,9.748360,3
12029,0.520439,1.330409,9.790234,3
12030,0.503689,1.347159,9.787841,3
12031,0.500100,1.343570,9.754341,3
12032,0.491725,1.341177,9.753145,3
12033,0.486939,1.328017,9.769895,3
12034,0.486939,1.332802,9.753145,3
12035,0.513260,1.333999,9.750752,3
12036,0.530010,1.333999,9.773484,3
12037,0.476172,1.339981,9.761520,3
12038,0.463011,1.342373,9.762716,3
12039,0.518046,1.363909,9.729217,3
12040,0.545564,1.363909,9.717253,3
12041,0.545564,1.361516,9.725628,3
12042,0.518046,1.336391,9.767502,3
12043,0.492921,1.322034,9.804591,3
12044,0.476172,1.316052,9.780663,3
12045,0.503689,1.329213,9.757931,3
12046,0.521635,1.333999,9.754341,3
12047,0.516850,1.333999,9.738789,3
12048,0.484547,1.337588,9.714860,3
12049,0.501296,1.339981,9.744770,3
12050,0.519243,1.361516,9.760324,3
12051,0.488136,1.361516,9.812965,3
12052,0.491725,1.337588,9.787841,3
12053,0.531207,1.322034,9.708878,3
12054,0.521635,1.341177,9.678967,3
12055,0.538385,1.359123,9.681360,3
12056,0.525225,1.344766,9.767502,3
12057,0.488136,1.325624,9.767502,3
12058,0.500100,1.316052,9.797412,3
12059,0.530010,1.304088,9.756734,3
12060,0.532403,1.317249,9.730413,3
12061,0.553938,1.318445,9.705289,3
12062,0.513260,1.335195,9.778270,3
12063,0.492921,1.338784,9.795019,3
12064,0.496511,1.391426,9.718450,3
12065,0.546760,1.385444,9.663414,3
12066,0.485743,1.385444,9.669396,3
12067,0.476172,1.374677,9.640682,3
12068,0.425922,1.379462,9.724431,3
12069,0.489332,1.342373,9.738789,3
12070,0.555135,1.307678,9.793823,3
12071,0.642473,1.255036,9.882358,3
12072,0.527617,1.247857,9.847662,3
12073,0.559920,1.182054,9.802198,3
12074,0.494118,1.147358,9.942178,3
12075,0.422333,1.088734,10.024731,3
12076,0.387637,0.994218,10.024731,3
12077,0.434297,0.941576,10.025927,3
12078,0.504886,0.983450,10.095319,3
12079,0.558724,1.057628,10.114461,3
12080,0.558724,1.152144,10.012766,3
12081,0.562313,1.259821,9.657433,3
12082,0.507278,1.361516,9.383454,3
12083,0.473779,1.499103,9.349955,3
12084,0.497707,1.625923,9.390633,3
12085,0.520439,1.671387,9.399008,3
12086,0.453440,1.684547,9.536594,3
12087,0.482154,1.622334,9.631111,3
12088,0.507278,1.495514,9.594023,3
12089,0.502493,1.423729,9.535398,3
12090,0.555135,1.313660,9.625129,3
12091,0.532403,1.177269,9.786645,3
12092,0.507278,1.119841,9.946963,3
12093,0.519243,1.079163,9.967302,3
12094,0.533599,1.061217,9.938589,3
12095,0.470190,1.083949,9.920643,3
12096,0.430708,1.115055,9.909875,3
12097,0.358923,1.112663,9.980463,3
12098,0.360120,1.155733,9.900304,3
12099,0.413958,1.190429,9.744770,3
12100,0.452243,1.216750,9.684950,3
12101,0.427119,1.221536,9.736395,3
12102,0.459422,1.231107,9.750752,3
12103,0.436690,1.245464,9.769895,3
12104,0.413958,1.221536,9.706485,3
12105,0.412762,1.220340,9.677772,3
12106,0.412762,1.272982,9.698111,3
12107,0.482154,1.275374,9.696914,3
12108,0.541974,1.255036,9.712467,3
12109,0.544367,1.221536,9.732806,3
12110,0.459422,1.159323,9.790234,3
12111,0.396012,1.095913,9.728021,3
12112,0.430708,1.092324,9.729217,3
12113,0.465404,1.087538,9.769895,3
12114,0.439083,1.069592,9.846465,3
12115,0.369691,1.063610,9.929018,3
12116,0.343370,1.007378,9.950553,3
12117,0.339781,1.012164,9.939785,3
12118,0.362513,1.033699,9.903893,3
12119,0.364905,1.026521,9.896714,3
12120,0.422333,1.058824,9.842875,3
12121,0.479761,1.062413,9.803394,3
12122,0.458226,1.083949,9.845269,3
12123,0.441476,1.106681,9.850055,3
12124,0.363709,1.130609,9.802198,3
12125,0.345763,1.131805,9.787841,3
12126,0.363709,1.161715,9.761520,3
12127,0.363709,1.159323,9.704092,3
12128,0.352941,1.177269,9.678967,3
12129,0.367298,1.173679,9.732806,3
12130,0.385244,1.178465,9.838090,3
12131,0.449851,1.136591,9.856036,3
12132,0.440279,1.089931,9.810573,3
12133,0.520439,1.136591,9.725628,3
12134,0.611366,1.178465,9.683753,3
12135,0.640080,1.203590,9.741181,3
12136,0.598206,1.190429,9.833304,3
12137,0.486939,1.167697,9.865608,3
12138,0.403191,1.156930,9.881161,3
12139,0.429512,1.170090,9.745967,3
12140,0.477368,1.202393,9.645468,3
12141,0.495314,1.247857,9.686146,3
12142,0.457029,1.294517,9.621540,3
12143,0.401994,1.385444,9.503095,3
12144,0.404387,1.411765,9.529416,3
12145,0.423530,1.421337,9.688539,3
12146,0.445065,1.349552,9.812965,3
12147,0.526421,1.258625,9.915857,3
12148,0.488136,1.188036,9.822537,3
12149,0.598206,1.189233,9.538987,3
12150,0.567099,1.198804,9.533006,3
12151,0.490529,1.178465,9.757931,3
12152,0.465404,1.119841,10.086944,3
12153,0.459422,1.113859,10.089336,3
12154,0.435494,1.166501,10.000802,3
12155,0.404387,1.227518,9.932607,3
12156,0.358923,1.278964,9.796216,3
12157,0.317049,1.290928,9.655040,3
12158,0.267996,1.345963,9.588040,3
12159,0.254836,1.405783,9.718450,3
12160,0.307478,1.368695,9.826126,3
12161,0.421137,1.305285,9.778270,3
12162,0.494118,1.306481,9.817751,3
12163,0.480957,1.301695,9.966106,3
12164,0.453440,1.296910,9.900304,3
12165,0.309871,1.332802,9.647861,3
12166,0.271585,1.363909,9.592826,3
12167,0.218943,1.393819,9.671789,3
12168,0.137587,1.400998,9.739985,3
12169,0.071785,1.439283,9.693324,3
12170,0.076570,1.466800,9.639486,3
12171,0.099302,1.463211,9.595219,3
12172,0.114855,1.417747,9.652647,3
12173,0.150748,1.357927,9.718450,3
12174,0.185444,1.296910,9.785448,3
12175,0.230907,1.203590,9.834501,3
12176,0.340977,1.103091,9.911072,3
12177,0.418744,1.016950,9.993624,3
12178,0.405583,0.954736,10.035499,3
12179,0.382852,0.996611,10.107283,3
12180,0.372084,1.106681,10.046266,3
12181,0.296710,1.171287,9.966106,3
12182,0.278764,1.255036,9.822537,3
12183,0.302692,1.329213,9.754341,3
12184,0.309871,1.411765,9.725628,3
12185,0.288335,1.479961,9.614362,3
12186,0.281157,1.464407,9.483953,3
12187,0.345763,1.488336,9.409775,3
12188,0.380459,1.479961,9.471989,3
12189,0.352941,1.458425,9.600004,3
12190,0.364905,1.369891,9.724431,3
12191,0.362513,1.288535,9.777073,3
12192,0.455833,1.208375,9.762716,3
12193,0.423530,1.135394,9.762716,3
12194,0.385244,1.087538,9.812965,3
12195,0.409173,1.058824,9.868001,3
12196,0.439083,1.014557,9.943375,3
12197,0.447458,1.036092,10.031909,3
12198,0.433101,1.016950,9.998409,3
12199,0.454636,1.043271,9.911072,3
12200,0.422333,1.067199,9.863214,3
12201,0.375673,1.118645,9.844072,3
12202,0.385244,1.118645,9.780663,3
12203,0.424726,1.170090,9.732806,3
12204,0.427119,1.214357,9.678967,3
12205,0.350549,1.209572,9.710074,3
12206,0.318245,1.215554,9.725628,3
12207,0.315853,1.243071,9.768699,3
12208,0.397209,1.269392,9.707682,3
12209,0.422333,1.265803,9.767502,3
12210,0.407976,1.234697,9.797412,3
12211,0.355334,1.202393,9.803394,3
12212,0.355334,1.177269,9.790234,3
12213,0.375673,1.143769,9.774680,3
12214,0.392423,1.153340,9.760324,3
12215,0.364905,1.135394,9.778270,3
12216,0.357727,1.144966,9.786645,3
12217,0.388834,1.144966,9.732806,3
12218,0.379262,1.176072,9.725628,3
12219,0.351745,1.192822,9.717253,3
12220,0.370888,1.214357,9.730413,3
12221,0.351745,1.217947,9.731609,3
12222,0.369691,1.209572,9.749556,3
12223,0.350549,1.208375,9.775877,3
12224,0.321835,1.209572,9.802198,3
12225,0.309871,1.200001,9.799805,3
12226,0.339781,1.177269,9.767502,3
12227,0.355334,1.158126,9.742377,3
12228,0.366102,1.170090,9.723235,3
12229,0.367298,1.154537,9.699306,3
12230,0.379262,1.136591,9.718450,3
12231,0.373280,1.122234,9.762716,3
12232,0.369691,1.115055,9.769895,3
12233,0.351745,1.101895,9.812965,3
12234,0.361316,1.069592,9.848858,3
12235,0.357727,1.050449,9.856036,3
12236,0.342174,1.025324,9.865608,3
12237,0.324227,1.021735,9.889536,3
12238,0.330210,1.043271,9.884750,3
12239,0.363709,1.050449,9.838090,3
12240,0.362513,1.071985,9.817751,3
12241,0.331406,1.075574,9.857233,3
12242,0.321835,1.075574,9.802198,3
12243,0.378066,1.085145,9.716056,3
12244,0.368495,1.079163,9.700503,3
12245,0.345763,1.075574,9.756734,3
12246,0.323031,1.068395,9.822537,3
12247,0.303888,1.052842,9.835697,3
12248,0.279960,1.031307,9.854840,3
12249,0.299103,1.020539,9.810573,3
12250,0.324227,1.040878,9.803394,3
12251,0.331406,1.049253,9.812965,3
12252,0.349352,1.045663,9.829716,3
12253,0.362513,1.039681,9.809377,3
12254,0.361316,1.008575,9.806984,3
12255,0.358923,1.016950,9.826126,3
12256,0.356531,1.003789,9.845269,3
12257,0.386441,1.027717,9.829716,3
12258,0.349352,1.040878,9.806984,3
12259,0.339781,1.034896,9.801002,3
12260,0.356531,1.051646,9.808180,3
12261,0.333799,1.057628,9.836894,3
12262,0.345763,1.062413,9.792626,3
12263,0.358923,1.052842,9.751948,3
12264,0.375673,1.088734,9.781859,3
12265,0.378066,1.074377,9.774680,3
12266,0.352941,1.089931,9.772287,3
12267,0.348156,1.076770,9.793823,3
12268,0.345763,1.049253,9.806984,3
12269,0.345763,1.050449,9.805787,3
12270,0.380459,1.032503,9.789038,3
12271,0.407976,1.037289,9.796216,3
12272,0.367298,1.033699,9.811769,3
12273,0.380459,1.060020,9.823733,3
12274,0.386441,1.050449,9.796216,3
12275,0.398405,1.070788,9.795019,3
12276,0.382852,1.068395,9.818948,3
12277,0.370888,1.066002,9.789038,3
12278,0.352941,1.076770,9.772287,3
12279,0.346959,1.069592,9.772287,3
12280,0.331406,1.064806,9.793823,3
12281,0.362513,1.076770,9.781859,3
12282,0.385244,1.091127,9.772287,3
12283,0.392423,1.085145,9.771091,3
12284,0.405583,1.091127,9.772287,3
12285,0.381655,1.080359,9.745967,3
12286,0.358923,1.074377,9.783055,3
12287,0.351745,1.049253,9.821341,3
12288,0.348156,1.062413,9.796216,3
12289,0.381655,1.038485,9.765109,3
12290,0.427119,1.032503,9.787841,3
12291,0.410369,1.034896,9.824930,3
12292,0.355334,1.045663,9.834501,3
12293,0.360120,1.074377,9.797412,3
12294,0.380459,1.094716,9.774680,3
12295,0.399601,1.095913,9.765109,3
12296,0.399601,1.077967,9.763913,3
12297,0.391227,1.037289,9.796216,3
12298,0.356531,1.031307,9.851251,3
12299,0.356531,1.019342,9.835697,3
12300,0.379262,1.015753,9.811769,3
12301,0.396012,1.030110,9.787841,3
12302,0.380459,1.032503,9.774680,3
12303,0.363709,1.048056,9.775877,3
12304,0.382852,1.052842,9.778270,3
12305,0.370888,1.073181,9.850055,3
12306,0.375673,1.038485,9.832108,3
12307,0.382852,1.054038,9.798609,3
12308,0.376870,1.044467,9.792626,3
12309,0.382852,1.057628,9.802198,3
12310,0.390030,1.036092,9.787841,3
12311,0.392423,1.039681,9.810573,3
12312,0.381655,1.016950,9.817751,3
12313,0.396012,1.002593,9.793823,3
12314,0.396012,1.015753,9.804591,3
12315,0.410369,1.030110,9.804591,3
12316,0.406780,1.030110,9.784252,3
12317,0.381655,1.039681,9.802198,3
12318,0.388834,1.056431,9.799805,3
12319,0.379262,1.037289,9.767502,3
12320,0.394816,1.036092,9.789038,3
12321,0.385244,1.026521,9.822537,3
12322,0.387637,1.016950,9.823733,3
12323,0.401994,1.037289,9.798609,3
12324,0.401994,1.028914,9.785448,3
12325,0.393619,1.025324,9.784252,3
12326,0.387637,1.027717,9.781859,3
12327,0.381655,1.026521,9.803394,3
12328,0.378066,1.027717,9.798609,3
12329,0.396012,1.016950,9.806984,3
12330,0.403191,1.015753,9.792626,3
12331,0.390030,1.015753,9.799805,3
12332,0.387637,1.028914,9.795019,3
12333,0.427119,0.995414,9.793823,3
12334,0.422333,1.016950,9.801002,3
12335,0.385244,1.032503,9.820144,3
12336,0.369691,1.033699,9.802198,3
12337,0.375673,1.054038,9.775877,3
12338,0.386441,1.046860,9.790234,3
12339,0.375673,1.028914,9.792626,3
12340,0.399601,1.001396,9.792626,3
12341,0.403191,0.987039,9.821341,3
12342,0.421137,0.960718,9.829716,3
12343,0.418744,0.960718,9.793823,3
12344,0.406780,1.003789,9.789038,3
12345,0.376870,1.033699,9.797412,3
12346,0.394816,1.032503,9.774680,3
12347,0.413958,1.042074,9.804591,3
12348,0.369691,1.050449,9.805787,3
12349,0.366102,1.045663,9.793823,3
12350,0.386441,1.024128,9.784252,3
12351,0.423530,1.016950,9.811769,3
12352,0.404387,1.046860,9.774680,3
12353,0.396012,1.010968,9.780663,3
12354,0.404387,0.995414,9.798609,3
12355,0.400798,0.984646,9.811769,3
12356,0.393619,0.996611,9.812965,3
12357,0.415155,1.001396,9.821341,3
12358,0.387637,1.000200,9.803394,3
12359,0.388834,1.018146,9.805787,3
12360,0.390030,1.028914,9.786645,3
12361,0.378066,1.033699,9.793823,3
12362,0.357727,1.025324,9.769895,3
12363,0.379262,1.036092,9.775877,3
12364,0.399601,1.014557,9.803394,3
12365,0.418744,1.026521,9.793823,3
12366,0.400798,1.015753,9.799805,3
12367,0.404387,1.021735,9.802198,3
12368,0.413958,1.016950,9.775877,3
12369,0.400798,1.031307,9.792626,3
12370,0.393619,1.042074,9.830912,3
12371,0.387637,1.024128,9.844072,3
12372,0.391227,1.015753,9.833304,3
12373,0.399601,1.009771,9.798609,3
12374,0.410369,1.010968,9.753145,3
12375,0.415155,1.010968,9.781859,3
12376,0.439083,1.016950,9.824930,3
12377,0.397209,1.018146,9.821341,3
12378,0.346959,1.030110,9.811769,3
12379,0.354138,1.045663,9.777073,3
12380,0.397209,1.063610,9.767502,3
12381,0.396012,1.075574,9.774680,3
12382,0.430708,1.027717,9.797412,3
12383,0.405583,1.001396,9.828519,3
12384,0.358923,1.006182,9.810573,3
12385,0.374477,1.000200,9.802198,3
12386,0.390030,1.018146,9.805787,3
12387,0.409173,1.033699,9.802198,3
12388,0.398405,1.027717,9.785448,3
12389,0.415155,1.033699,9.779466,3
12390,0.407976,1.036092,9.778270,3
12391,0.394816,1.028914,9.808180,3
12392,0.358923,1.043271,9.789038,3
12393,0.405583,1.060020,9.814162,3
12394,0.407976,1.033699,9.783055,3
12395,0.399601,1.044467,9.766306,3
12396,0.406780,1.044467,9.801002,3
12397,0.406780,1.014557,9.802198,3
12398,0.368495,1.025324,9.799805,3
12399,0.382852,1.009771,9.822537,3
12400,0.405583,1.010968,9.817751,3
12401,0.411565,1.015753,9.808180,3
12402,0.391227,1.031307,9.780663,3
12403,0.393619,1.031307,9.759128,3
12404,0.384048,1.036092,9.772287,3
12405,0.379262,1.042074,9.810573,3
12406,0.370888,1.026521,9.796216,3
12407,0.373280,1.025324,9.797412,3
12408,0.413958,1.038485,9.817751,3
12409,0.397209,1.004985,9.802198,3
12410,0.425922,1.019342,9.732806,3
12411,0.410369,1.016950,9.784252,3
12412,0.398405,1.033699,9.806984,3
12413,0.393619,1.037289,9.833304,3
12414,0.405583,1.027717,9.803394,3
12415,0.412762,1.031307,9.783055,3
12416,0.397209,1.018146,9.783055,3
12417,0.366102,1.014557,9.811769,3
12418,0.369691,1.021735,9.801002,3
12419,0.409173,1.008575,9.786645,3
12420,0.440279,1.019342,9.810573,3
12421,0.417548,1.012164,9.804591,3
12422,0.351745,1.030110,9.806984,3
12423,0.369691,1.013360,9.759128,3
12424,0.399601,1.046860,9.728021,3
12425,0.388834,1.061217,9.795019,3
12426,0.412762,1.043271,9.804591,3
12427,0.382852,1.010968,9.844072,3
12428,0.379262,0.988236,9.841680,3
12429,0.400798,0.987039,9.784252,3
12430,0.417548,1.010968,9.762716,3
12431,0.404387,1.010968,9.767502,3
12432,0.374477,1.036092,9.802198,3
12433,0.391227,1.052842,9.809377,3
12434,0.407976,1.032503,9.792626,3
12435,0.415155,1.028914,9.790234,3
12436,0.372084,1.030110,9.803394,3
12437,0.372084,1.037289,9.814162,3
12438,0.412762,1.036092,9.791430,3
12439,0.416351,1.061217,9.783055,3
12440,0.413958,1.052842,9.787841,3
12441,0.381655,1.038485,9.767502,3
12442,0.374477,1.012164,9.783055,3
12443,0.378066,1.021735,9.805787,3
12444,0.382852,1.018146,9.822537,3
12445,0.416351,1.040878,9.811769,3
12446,0.419940,1.028914,9.777073,3
12447,0.388834,1.043271,9.757931,3
12448,0.380459,1.051646,9.795019,3
12449,0.363709,1.044467,9.811769,3
12450,0.385244,1.048056,9.804591,3
12451,0.390030,1.042074,9.806984,3
12452,0.400798,1.020539,9.803394,3
12453,0.396012,1.030110,9.790234,3
12454,0.409173,1.022932,9.763913,3
12455,0.404387,1.038485,9.799805,3
12456,0.391227,1.038485,9.809377,3
12457,0.407976,1.025324,9.809377,3
12458,0.415155,1.038485,9.804591,3
12459,0.396012,1.038485,9.804591,3
12460,0.399601,1.038485,9.791430,3
12461,0.397209,1.021735,9.781859,3
12462,0.364905,1.030110,9.814162,3
12463,0.376870,1.028914,9.814162,3
12464,0.400798,1.039681,9.759128,3
12465,0.421137,1.025324,9.767502,3
12466,0.415155,1.046860,9.816555,3
12467,0.376870,1.028914,9.852448,3
12468,0.350549,1.049253,9.806984,3
12469,0.384048,1.048056,9.744770,3
12470,0.421137,1.051646,9.729217,3
12471,0.403191,1.045663,9.779466,3
12472,0.399601,1.025324,9.832108,3
12473,0.400798,1.012164,9.829716,3
12474,0.384048,1.000200,9.809377,3
12475,0.386441,0.997807,9.799805,3
12476,0.407976,1.006182,9.773484,3
12477,0.387637,1.037289,9.726824,3
12478,0.374477,1.051646,9.779466,3
12479,0.397209,1.046860,9.802198,3
12480,0.409173,1.032503,9.803394,3
12481,0.424726,1.057628,9.814162,3
12482,0.370888,1.038485,9.833304,3
12483,0.379262,1.033699,9.798609,3
12484,0.411565,1.034896,9.749556,3
12485,0.404387,1.051646,9.777073,3
12486,0.386441,1.043271,9.777073,3
12487,0.393619,1.015753,9.799805,3
12488,0.366102,1.015753,9.809377,3
12489,0.374477,1.001396,9.824930,3
12490,0.411565,1.015753,9.810573,3
12491,0.413958,1.021735,9.778270,3
12492,0.416351,1.019342,9.763913,3
12493,0.407976,1.042074,9.789038,3
12494,0.404387,1.036092,9.780663,3
12495,0.394816,1.026521,9.795019,3
12496,0.372084,1.015753,9.810573,3
12497,0.375673,1.027717,9.812965,3
12498,0.375673,1.012164,9.793823,3
12499,0.405583,1.020539,9.793823,3
12500,0.393619,1.013360,9.789038,3
12501,0.390030,1.021735,9.781859,3
12502,0.394816,1.003789,9.793823,3
12503,0.400798,1.013360,9.806984,3
12504,0.398405,1.022932,9.801002,3
12505,0.399601,0.999003,9.818948,3
12506,0.421137,1.002593,9.795019,3
12507,0.403191,1.003789,9.785448,3
12508,0.386441,0.995414,9.806984,3
12509,0.368495,1.009771,9.841680,3
12510,0.413958,0.995414,9.809377,3
12511,0.439083,0.972682,9.792626,3
12512,0.421137,0.973879,9.818948,3
12513,0.392423,1.000200,9.775877,3
12514,0.382852,1.016950,9.773484,3
12515,0.358923,1.031307,9.771091,3
12516,0.376870,1.034896,9.806984,3
12517,0.412762,1.007378,9.802198,3
12518,0.433101,0.981057,9.820144,3
12519,0.397209,0.963111,9.818948,3
12520,0.401994,0.948754,9.820144,3
12521,0.429512,0.965504,9.826126,3
12522,0.401994,0.993021,9.812965,3
12523,0.397209,1.012164,9.774680,3
12524,0.404387,1.006182,9.753145,3
12525,0.416351,1.006182,9.802198,3
12526,0.415155,1.004985,9.797412,3
12527,0.400798,0.994218,9.830912,3
12528,0.410369,1.014557,9.821341,3
12529,0.404387,1.015753,9.795019,3
12530,0.403191,1.022932,9.781859,3
12531,0.417548,1.004985,9.799805,3
12532,0.411565,0.984646,9.778270,3
12533,0.385244,0.975075,9.792626,3
12534,0.398405,0.977468,9.815358,3
12535,0.407976,0.990629,9.840483,3
12536,0.436690,1.002593,9.811769,3
12537,0.443869,0.997807,9.789038,3
12538,0.419940,1.001396,9.762716,3
12539,0.425922,0.993021,9.792626,3
12540,0.399601,1.007378,9.802198,3
12541,0.406780,1.014557,9.823733,3
12542,0.411565,0.996611,9.834501,3
12543,0.429512,0.987039,9.803394,3
12544,0.417548,0.988236,9.785448,3
12545,0.428315,0.993021,9.802198,3
12546,0.421137,0.979861,9.806984,3
12547,0.407976,0.999003,9.799805,3
12548,0.415155,0.983450,9.812965,3
12549,0.425922,0.976272,9.812965,3
12550,0.399601,1.003789,9.878768,3
12551,0.397209,0.982254,9.799805,3
12552,0.419940,0.977468,9.741181,3
12553,0.463011,0.964308,9.783055,3
12554,0.439083,0.967897,9.822537,3
12555,0.411565,0.988236,9.823733,3
12556,0.384048,1.000200,9.815358,3
12557,0.386441,1.016950,9.771091,3
12558,0.397209,1.024128,9.741181,3
12559,0.422333,1.010968,9.773484,3
12560,0.436690,0.981057,9.816555,3
12561,0.418744,0.978664,9.845269,3
12562,0.403191,0.959522,9.856036,3
12563,0.427119,0.966700,9.791430,3
12564,0.429512,0.990629,9.762716,3
12565,0.410369,0.997807,9.787841,3
12566,0.413958,1.000200,9.785448,3
